"transaction_counts_id","book_id","times_out","is_indeterminate"
"3781","5595","4","0"
"3782","426","4","0"
"3783","699","4","0"
"3784","1619","4","0"
"3785","1635","4","0"
"3786","1923","4","0"
"3787","8215","4","0"
"3788","8506","4","0"
"3789","8924","4","0"
"3790","8940","4","0"
"3791","9902","4","1"
"3792","7589","4","0"
"3793","2945","4","0"
"3794","2961","4","0"
"3795","3009","4","0"
"3796","3405","4","0"
"3797","3437","4","0"
"3798","4555","4","0"
"3799","3565","4","0"
"3800","4875","4","0"
"3801","3917","4","0"
"3802","459","4","0"
"3803","684","4","0"
"3804","908","4","0"
"3805","6285","4","0"
"3806","6301","4","0"
"3807","7460","4","0"
"3808","8297","4","0"
"3809","2410","4","0"
"3810","3230","4","0"
"3811","5244","4","0"
"3812","55","4","0"
"3813","877","4","0"
"3814","6833","4","0"
"3815","7221","4","0"
"3816","10032","4","0"
"3817","3011","4","0"
"3818","4445","4","0"
"3819","4461","4","0"
"3820","622","4","0"
"3821","846","4","0"
"3822","1060","4","0"
"3823","6495","4","0"
"3824","1378","4","0"
"3825","6883","4","0"
"3826","1734","4","0"
"3827","7077","4","0"
"3828","1974","4","0"
"3829","8379","4","0"
"3830","9873","4","0"
"3831","9889","4","0"
"3832","10017","4","0"
"3833","10306","4","0"
"3834","11283","4","0"
"3835","7898","4","0"
"3836","5022","4","0"
"3837","302","4","0"
"3838","5823","4","0"
"3839","735","4","0"
"3840","6031","4","0"
"3841","6272","4","0"
"3842","6288","4","0"
"3843","8316","4","0"
"3844","11028","4","0"
"3845","4191","4","1"
"3846","3521","4","0"
"3847","3665","4","0"
"3848","5808","4","0"
"3849","5888","4","0"
"3850","6016","4","0"
"3851","6337","4","0"
"3852","7288","4","0"
"3853","8092","4","0"
"3854","9827","4","1"
"3855","11253","4","0"
"3856","7770","4","0"
"3857","7866","4","0"
"3858","2686","4","0"
"3859","2950","4","0"
"3860","5088","4","0"
"3861","5312","4","0"
"3862","5777","4","0"
"3863","6322","4","0"
"3864","6853","4","0"
"3865","6934","4","0"
"3866","8157","4","0"
"3867","8480","4","0"
"3868","10918","4","0"
"3869","2559","4","0"
"3870","7771","4","0"
"3871","4225","4","0"
"3872","4433","4","0"
"3873","225","4","0"
"3874","5650","4","0"
"3875","1754","4","0"
"3876","1978","4","0"
"3877","8126","4","0"
"3878","9893","4","1"
"3879","2400","4","0"
"3880","2512","4","0"
"3881","2920","4","0"
"3882","4130","4","0"
"3883","4514","4","0"
"3884","4626","4","0"
"3885","5026","4","0"
"3886","3972","4","1"
"3887","5122","4","0"
"3888","5458","4","0"
"3889","242","4","0"
"3890","258","4","0"
"3891","5763","4","0"
"3892","6035","4","0"
"3893","915","4","0"
"3894","1415","4","0"
"3895","7451","4","0"
"3896","2288","4","0"
"3897","10311","4","0"
"3898","3237","4","0"
"3899","4979","4","0"
"3900","3941","4","0"
"3901","5011","4","0"
"3902","5155","4","0"
"3903","5203","4","0"
"3904","210","4","0"
"3905","339","4","0"
"3906","5604","4","0"
"3907","483","4","0"
"3908","6341","4","0"
"3909","1448","4","0"
"3910","10232","4","0"
"3911","7534","4","0"
"3912","2370","4","0"
"3913","7566","4","0"
"3914","7726","4","0"
"3915","2674","4","0"
"3916","8002","4","0"
"3917","4132","4","0"
"3918","3510","4","0"
"3919","4628","4","0"
"3920","5012","4","0"
"3921","5316","4","0"
"3922","260","4","0"
"3923","5941","4","0"
"3924","6053","4","0"
"3925","1917","4","0"
"3926","7149","4","0"
"3927","7277","4","0"
"3928","8532","4","0"
"3929","10169","4","0"
"3930","10329","4","0"
"3931","11242","4","0"
"3932","5205","4","0"
"3933","5942","4","0"
"3934","1320","4","0"
"3935","1482","4","0"
"3936","8839","4","1"
"3937","10170","4","0"
"3938","2612","4","0"
"3939","5222","4","0"
"3940","262","4","0"
"3941","374","4","0"
"3942","6328","4","0"
"3943","8067","4","0"
"3944","8099","4","0"
"3945","8308","4","0"
"3946","9626","4","0"
"3947","9882","4","0"
"3948","10026","4","0"
"3949","10315","4","0"
"3950","10732","4","0"
"3951","7729","4","0"
"3952","3961","4","0"
"3953","5175","4","0"
"3954","231","4","0"
"3955","5784","4","0"
"3956","584","4","0"
"3957","6200","4","0"
"3958","1011","4","0"
"3959","6329","4","0"
"3960","1404","4","0"
"3961","6990","4","0"
"3962","8841","3","0"
"3963","10636","3","0"
"3964","11181","3","0"
"3965","2422","3","0"
"3966","4248","3","0"
"3967","697","3","0"
"3968","975","3","1"
"3969","6266","3","0"
"3970","6394","3","0"
"3971","1285","3","0"
"3972","1453","3","0"
"3973","8986","3","0"
"3974","9500","3","0"
"3975","10397","3","0"
"3976","10589","3","0"
"3977","11246","3","0"
"3978","2455","3","0"
"3979","4265","3","0"
"3980","4889","3","0"
"3981","5513","3","0"
"3982","313","3","0"
"3983","5818","3","0"
"3984","650","3","0"
"3985","6539","3","0"
"3986","1486","3","0"
"3987","6718","3","0"
"3988","6798","3","0"
"3989","6862","3","0"
"3990","6960","3","0"
"3991","7250","3","0"
"3992","8392","3","0"
"3993","8602","3","0"
"3994","8907","3","0"
"3995","9533","3","0"
"3996","9869","3","0"
"3997","2424","3","0"
"3998","2811","3","0"
"3999","3194","3","0"
"4000","4570","3","0"
"4001","3884","3","0"
"4002","3916","3","0"
"4003","5018","3","0"
"4004","5082","3","0"
"4005","5162","3","0"
"4006","5498","3","0"
"4007","346","3","0"
"4008","490","3","0"
"4009","5931","3","0"
"4010","715","3","0"
"4011","6300","3","0"
"4012","6508","3","0"
"4013","6880","3","0"
"4014","1859","3","0"
"4015","2199","3","0"
"4016","8554","3","0"
"4017","8812","3","0"
"4018","8844","3","0"
"4019","9534","3","0"
"4020","10271","3","0"
"4021","10607","3","0"
"4022","4059","3","0"
"4023","4171","3","0"
"4024","3821","3","0"
"4025","5003","3","0"
"4026","5163","3","0"
"4027","70","3","0"
"4028","5339","3","0"
"4029","5371","3","0"
"4030","5387","3","0"
"4031","219","3","0"
"4032","5532","3","0"
"4033","588","3","0"
"4034","6269","3","0"
"4035","6333","3","0"
"4036","6509","3","0"
"4037","1587","3","0"
"4038","1732","3","0"
"4039","6962","3","0"
"4040","7268","3","0"
"4041","8120","3","0"
"4042","8232","3","0"
"4043","8604","3","0"
"4044","9311","3","0"
"4045","9471","3","0"
"4046","9871","3","0"
"4047","11409","3","0"
"4048","8010","3","0"
"4049","4252","3","0"
"4050","4460","3","0"
"4051","4876","3","0"
"4052","3902","3","0"
"4053","5020","3","0"
"4054","5484","3","0"
"4055","5500","3","0"
"4056","5885","3","0"
"4057","6077","3","0"
"4058","845","3","0"
"4059","6157","3","0"
"4060","6205","3","0"
"4061","980","3","0"
"4062","6526","3","0"
"4063","6865","3","0"
"4064","1973","3","0"
"4065","7189","3","0"
"4066","2102","3","0"
"4067","2168","3","0"
"4068","8089","3","0"
"4069","8330","3","0"
"4070","10577","3","0"
"4071","10978","3","0"
"4072","2491","3","0"
"4073","7847","3","0"
"4074","2683","3","0"
"4075","7979","3","0"
"4076","3181","3","0"
"4077","4349","3","0"
"4078","3583","3","0"
"4079","72","3","0"
"4080","121","3","0"
"4081","5421","3","0"
"4082","654","3","0"
"4083","830","3","0"
"4084","6238","3","0"
"4085","1152","3","0"
"4086","1394","3","0"
"4087","1522","3","0"
"4088","6866","3","0"
"4089","7045","3","0"
"4090","8863","3","0"
"4091","10130","3","0"
"4092","10274","3","0"
"4093","10915","3","0"
"4094","2316","3","0"
"4095","2524","3","0"
"4096","2620","3","0"
"4097","719","3","0"
"4098","943","3","0"
"4099","1395","3","0"
"4100","6707","3","0"
"4101","8380","3","0"
"4102","9282","3","0"
"4103","9986","3","0"
"4104","10756","3","0"
"4105","11252","3","0"
"4106","7561","3","0"
"4107","2381","3","0"
"4108","2493","3","0"
"4109","4223","3","0"
"4110","3473","3","0"
"4111","4703","3","0"
"4112","5151","3","0"
"4113","5199","3","0"
"4114","58","3","0"
"4115","287","3","0"
"4116","335","3","0"
"4117","5728","3","0"
"4118","5936","3","0"
"4119","5968","3","0"
"4120","6160","3","0"
"4121","6208","3","0"
"4122","6305","3","0"
"4123","1396","3","0"
"4124","1428","3","0"
"4125","1444","3","0"
"4126","6804","3","0"
"4127","8381","3","0"
"4128","8479","3","0"
"4129","8608","3","0"
"4130","3134","3","0"
"4131","3554","3","0"
"4132","352","3","0"
"4133","5633","3","0"
"4134","5889","3","0"
"4135","5937","3","0"
"4136","897","3","0"
"4137","6290","3","0"
"4138","1107","3","0"
"4139","1299","3","0"
"4140","6594","3","0"
"4141","1689","3","0"
"4142","1833","3","0"
"4143","7129","3","0"
"4144","1961","3","0"
"4145","7161","3","0"
"4146","1993","3","0"
"4147","8382","3","0"
"4148","9011","3","0"
"4149","9139","3","0"
"4150","9716","3","0"
"4151","9940","3","0"
"4152","10117","3","0"
"4153","10309","3","0"
"4154","2887","3","0"
"4155","4241","3","0"
"4156","5281","3","0"
"4157","401","3","0"
"4158","433","3","0"
"4159","5762","3","0"
"4160","6210","3","0"
"4161","1064","3","0"
"4162","1914","3","0"
"4163","8835","3","0"
"4164","9989","3","0"
"4165","10999","3","0"
"4166","2336","3","0"
"4167","2544","3","0"
"4168","7772","3","0"
"4169","2592","3","0"
"4170","7820","3","0"
"4171","3828","3","0"
"4172","4930","3","0"
"4173","4020","3","0"
"4174","5154","3","0"
"4175","5474","3","0"
"4176","290","3","0"
"4177","338","3","0"
"4178","5587","3","0"
"4179","5635","3","0"
"4180","10119","3","0"
"4181","10343","3","0"
"4182","2417","3","0"
"4183","3477","3","0"
"4184","3781","3","0"
"4185","4021","3","0"
"4186","5283","3","0"
"4187","5427","3","0"
"4188","227","3","0"
"4189","419","3","0"
"4190","435","3","0"
"4191","740","3","0"
"4192","6020","3","0"
"4193","820","3","0"
"4194","1996","3","0"
"4195","7420","3","0"
"4196","8321","3","0"
"4197","8385","3","0"
"4198","8965","3","0"
"4199","9399","3","0"
"4200","9591","3","0"
"4201","10488","3","0"
"4202","11001","3","0"
"4203","11049","3","0"
"4204","2306","3","0"
"4205","2418","3","0"
"4206","7870","3","0"
"4207","2970","3","0"
"4208","3318","3","0"
"4209","228","3","0"
"4210","5749","3","0"
"4211","789","3","0"
"4212","901","3","0"
"4213","6213","3","0"
"4214","6390","3","0"
"4215","1449","3","0"
"4216","1933","3","0"
"4217","1981","3","0"
"4218","7405","3","0"
"4219","8370","3","0"
"4220","8386","3","0"
"4221","8484","3","0"
"4222","9127","3","0"
"4223","9159","3","0"
"4224","9464","3","0"
"4225","10249","3","0"
"4226","10922","3","0"
"4227","7871","3","0"
"4228","7921","3","0"
"4229","2838","3","0"
"4230","8035","3","0"
"4231","2987","3","0"
"4232","4245","3","0"
"4233","3895","3","0"
"4234","5013","3","0"
"4235","5285","3","0"
"4236","64","3","0"
"4237","5910","3","0"
"4238","6246","3","0"
"4239","6343","3","0"
"4240","6407","3","0"
"4241","6972","3","0"
"4242","7294","3","0"
"4243","7406","3","0"
"4244","8630","3","0"
"4245","10490","3","0"
"4246","11259","3","0"
"4247","11499","3","0"
"4248","7616","3","0"
"4249","2892","3","0"
"4250","3448","3","0"
"4251","3624","3","0"
"4252","1","3","0"
"4253","214","3","0"
"4254","5559","3","0"
"4255","6215","3","0"
"4256","6344","3","0"
"4257","1263","3","0"
"4258","1371","3","0"
"4259","1435","3","0"
"4260","1903","3","0"
"4261","2031","3","0"
"4262","8115","3","0"
"4263","9354","3","0"
"4264","9562","3","0"
"4265","11612","3","0"
"4266","8037","3","0"
"4267","3833","3","0"
"4268","5127","3","0"
"4269","179","3","0"
"4270","359","3","0"
"4271","5688","3","0"
"4272","808","3","0"
"4273","6909","3","0"
"4274","9034","2","1"
"4275","9483","2","0"
"4276","9499","2","0"
"4277","9515","2","1"
"4278","9851","2","0"
"4279","10588","2","0"
"4280","10716","2","0"
"4281","10909","2","0"
"4282","11245","2","0"
"4283","11613","2","0"
"4284","4168","2","0"
"4285","3176","2","0"
"4286","3306","2","0"
"4287","3338","2","0"
"4288","4888","2","0"
"4289","5000","2","0"
"4290","3","2","0"
"4291","5512","2","0"
"4292","344","2","0"
"4293","5657","2","0"
"4294","5737","2","0"
"4295","5993","2","0"
"4296","889","2","0"
"4297","953","2","0"
"4298","6217","2","0"
"4299","1213","2","0"
"4300","1265","2","0"
"4301","6781","2","0"
"4302","6926","2","0"
"4303","1793","2","0"
"4304","2082","2","0"
"4305","7473","2","0"
"4306","8310","2","0"
"4307","8584","2","0"
"4308","8633","2","0"
"4309","9019","2","0"
"4310","9484","2","0"
"4311","9788","2","0"
"4312","9884","2","0"
"4313","10044","2","0"
"4314","10205","2","0"
"4315","10573","2","0"
"4316","10926","2","0"
"4317","11678","2","0"
"4318","2359","2","0"
"4319","2711","2","0"
"4320","3023","2","0"
"4321","4297","2","0"
"4322","3387","2","0"
"4323","4665","2","0"
"4324","3787","2","0"
"4325","5289","2","0"
"4326","101","2","0"
"4327","5546","2","0"
"4328","602","2","0"
"4329","5994","2","0"
"4330","826","2","0"
"4331","954","2","0"
"4332","6331","2","0"
"4333","6363","2","0"
"4334","6814","2","0"
"4335","1666","2","0"
"4336","6992","2","0"
"4337","8118","2","0"
"4338","8230","2","0"
"4339","8634","2","0"
"4340","8667","2","0"
"4341","9293","2","0"
"4342","9325","2","0"
"4343","9757","2","0"
"4344","10206","2","0"
"4345","10879","2","0"
"4346","11007","2","0"
"4347","11263","2","0"
"4348","11311","2","0"
"4349","7556","2","0"
"4350","7620","2","0"
"4351","2456","2","0"
"4352","2536","2","0"
"4353","7732","2","0"
"4354","2584","2","0"
"4355","7812","2","0"
"4356","2648","2","0"
"4357","2680","2","0"
"4358","7894","2","0"
"4359","7928","2","0"
"4360","3109","2","0"
"4361","3178","2","0"
"4362","4986","2","0"
"4363","5130","2","0"
"4364","5290","2","0"
"4365","5434","2","0"
"4366","5466","2","0"
"4367","5611","2","0"
"4368","410","2","0"
"4369","619","2","0"
"4370","5963","2","0"
"4371","6316","2","0"
"4372","1375","2","0"
"4373","1570","2","0"
"4374","6896","2","0"
"4375","7139","2","0"
"4376","1971","2","0"
"4377","7283","2","0"
"4378","2248","2","0"
"4379","8119","2","0"
"4380","8522","2","1"
"4381","8988","2","0"
"4382","9870","2","0"
"4383","9886","2","0"
"4384","10319","2","0"
"4385","11248","2","0"
"4386","11312","2","0"
"4387","11424","2","0"
"4388","2409","2","0"
"4389","2761","2","0"
"4390","3025","2","0"
"4391","4267","2","0"
"4392","3341","2","0"
"4393","3357","2","0"
"4394","4651","2","0"
"4395","3709","2","0"
"4396","3885","2","0"
"4397","3901","2","0"
"4398","5227","2","0"
"4399","283","2","0"
"4400","299","2","0"
"4401","315","2","0"
"4402","427","2","0"
"4403","5788","2","0"
"4404","5804","2","0"
"4405","620","2","0"
"4406","5884","2","0"
"4407","732","2","0"
"4408","764","2","0"
"4409","876","2","0"
"4410","957","2","0"
"4411","1057","2","0"
"4412","1924","2","0"
"4413","2167","2","0"
"4414","8637","2","0"
"4415","8813","2","0"
"4416","9487","2","0"
"4417","10224","2","0"
"4418","10608","2","0"
"4419","10624","2","0"
"4420","10881","2","0"
"4421","10993","2","0"
"4422","7686","2","0"
"4423","7880","2","0"
"4424","4220","2","0"
"4425","3180","2","0"
"4426","3358","2","0"
"4427","3550","2","0"
"4428","4620","2","0"
"4429","4956","2","0"
"4430","4014","2","0"
"4431","5356","2","0"
"4432","332","2","0"
"4433","364","2","0"
"4434","5773","2","0"
"4435","5917","2","0"
"4436","5933","2","0"
"4437","829","2","0"
"4438","6382","2","0"
"4439","1377","2","0"
"4440","6689","2","0"
"4441","1521","2","0"
"4442","6963","2","0"
"4443","1829","2","0"
"4444","2119","2","0"
"4445","8508","2","0"
"4446","9488","2","0"
"4447","10641","2","0"
"4448","10882","2","0"
"4449","11250","2","0"
"4450","11266","2","0"
"4451","11394","2","0"
"4452","2427","2","0"
"4453","2475","2","0"
"4454","2539","2","0"
"4455","7995","2","0"
"4456","8011","2","0"
"4457","4205","2","0"
"4458","4301","2","0"
"4459","3407","2","0"
"4460","4669","2","0"
"4461","5085","2","0"
"4462","56","2","0"
"4463","5550","2","1"
"4464","317","2","0"
"4465","526","2","0"
"4466","5838","2","0"
"4467","718","2","0"
"4468","798","2","0"
"4469","6190","2","0"
"4470","6271","2","0"
"4471","6287","2","0"
"4472","6980","2","0"
"4473","7142","2","0"
"4474","7270","2","0"
"4475","2185","2","0"
"4476","7462","2","0"
"4477","8106","2","0"
"4478","8122","2","0"
"4479","8331","2","0"
"4480","8573","2","0"
"4481","9120","2","0"
"4482","9168","2","0"
"4483","9537","2","0"
"4484","10450","2","0"
"4485","2364","2","0"
"4486","2588","2","0"
"4487","2652","2","0"
"4488","8028","2","0"
"4489","3097","2","0"
"4490","4222","2","0"
"4491","3182","2","0"
"4492","4462","2","1"
"4493","5166","2","0"
"4494","5342","2","0"
"4495","222","2","0"
"4496","5535","2","0"
"4497","5695","2","0"
"4498","5855","2","0"
"4499","5935","2","0"
"4500","5999","2","0"
"4501","783","2","0"
"4502","6127","2","0"
"4503","6223","2","0"
"4504","1001","2","0"
"4505","1255","2","0"
"4506","6512","2","0"
"4507","1427","2","0"
"4508","2170","2","0"
"4509","2186","2","0"
"4510","7463","2","0"
"4511","2284","2","0"
"4512","8235","2","0"
"4513","9153","2","0"
"4514","10323","2","0"
"4515","10884","2","0"
"4516","2445","2","0"
"4517","7721","2","0"
"4518","2669","2","0"
"4519","7883","2","0"
"4520","7899","2","0"
"4521","7997","2","0"
"4522","2997","2","0"
"4523","4207","2","0"
"4524","3297","2","0"
"4525","4655","2","0"
"4526","4895","2","0"
"4527","5103","2","0"
"4528","5455","2","0"
"4529","5552","2","1"
"4530","351","2","0"
"4531","495","2","0"
"4532","5904","2","0"
"4533","5984","2","0"
"4534","6032","2","0"
"4535","6144","2","0"
"4536","6417","2","0"
"4537","6676","2","0"
"4538","1624","2","0"
"4539","6868","2","0"
"4540","1752","2","0"
"4541","2187","2","0"
"4542","7480","2","0"
"4543","8317","2","0"
"4544","8543","2","0"
"4545","8657","2","0"
"4546","8801","2","0"
